fdc_id,name,calories,protein,carbs,fats,source
171657,"Cereals, CREAM OF WHEAT, regular (10 minute), cooked with water, without salt",50.0,1.4,10.5,0.2,sr_legacy
171658,"Cereals, farina, enriched, assorted brands including CREAM OF WHEAT, quick (1-3 minutes), dry",360.0,11.6,73.2,1.4,sr_legacy
171659,"Cereals, farina, enriched, assorted brands including CREAM OF WHEAT, quick (1-3 minutes), cooked with water, without salt",55.0,1.8,10.9,0.3,sr_legacy
171660,"Cereals, CREAM OF WHEAT, instant, dry",366.0,10.6,75.5,1.4,sr_legacy
171661,"Cereals, oats, instant, fortified, plain, dry",362.0,11.9,69.5,6.9,sr_legacy
171662,"Cereals, oats, instant, fortified, plain, prepared with water (boiling water added or microwaved)",68.0,2.4,11.7,1.4,sr_legacy
171663,"Cereals, QUAKER, Instant Oatmeal, apples and cinnamon, dry",366.0,8.6,76.7,4.6,sr_legacy
171664,"Cereals, oats, instant, fortified, with cinnamon and spice, dry",369.0,9.5,76.1,4.8,sr_legacy
171665,"Cereals, WHEATENA, dry",357.0,13.1,75.6,2.9,sr_legacy
171666,"Cereals, WHEATENA, cooked with water",56.0,2.0,11.8,0.5,sr_legacy
171667,"Cereals, whole wheat hot natural cereal, dry",342.0,11.2,75.2,2.0,sr_legacy
171668,"Cereals, whole wheat hot natural cereal, cooked with water, without salt",62.0,2.0,13.7,0.4,sr_legacy
171669,"Cereals ready-to-eat, QUAKER, QUAKER Puffed Wheat",366.0,16.3,76.4,2.1,sr_legacy
171670,"Cereals, corn grits, yellow, regular and quick, unenriched, dry",371.0,8.8,79.6,1.2,sr_legacy
171671,"Cereals, corn grits, white, regular and quick, enriched, cooked with water, with salt",71.0,1.7,14.8,0.5,sr_legacy
171672,"Cereals, corn grits, yellow, regular and quick, enriched, cooked with water, without salt",65.0,1.2,13.9,0.4,sr_legacy
171673,"Cereals, corn grits, yellow, regular, quick, enriched, cooked with water, with salt",65.0,1.2,13.9,0.4,sr_legacy
171674,"Cereals, MALT-O-MEAL, chocolate, dry",363.0,10.6,79.5,0.8,sr_legacy
171675,"Cereals, oats, regular and quick and instant, unenriched, cooked with water (includes boiling and microwaving), with salt",71.0,2.5,12.0,1.5,sr_legacy
171676,"Cereals, WHEATENA, cooked with water, with salt",59.0,2.0,11.7,0.5,sr_legacy
171677,"Cereals, whole wheat hot natural cereal, cooked with water, with salt",62.0,2.0,13.7,0.4,sr_legacy
171678,"Cereals, ready-to-eat, MALT-O-MEAL, Blueberry Mini SPOONERS",350.0,8.8,79.4,1.9,sr_legacy
171679,"Cereals ready-to-eat, MALT-O-MEAL, OAT BLENDERS with honey",396.0,6.8,84.9,4.2,sr_legacy
171680,"Cereals ready-to-eat, MALT-O-MEAL, OAT BLENDERS with honey & almonds",379.0,7.8,77.3,4.9,sr_legacy
171681,"Cereals ready-to-eat, MALT-O-MEAL, Honey Nut SCOOTERS",387.0,8.6,79.6,4.5,sr_legacy
171682,"Cereals, QUAKER, Instant Oatmeal, Cinnamon Swirl, high fiber",366.0,8.8,75.7,4.8,sr_legacy
171683,"Cereals, QUAKER, oatmeal, REAL MEDLEYS, blueberry hazelnut, dry",386.0,9.8,69.5,9.8,sr_legacy
171684,"Cereals, QUAKER, oatmeal, REAL MEDLEYS, apple walnut, dry",390.0,8.2,70.5,10.4,sr_legacy
171685,"Cereals, QUAKER, oatmeal, REAL MEDLEYS, summer berry, dry",353.0,11.3,72.6,4.4,sr_legacy
171686,"Acerola, (west indian cherry), raw",32.0,0.4,7.7,0.3,sr_legacy
171687,"Acerola juice, raw",23.0,0.4,4.8,0.3,sr_legacy
171688,"Apples, raw, with skin (Includes foods for USDA's Food Distribution Program)",52.0,0.3,13.8,0.2,sr_legacy
171689,"Apples, raw, without skin",48.0,0.3,12.8,0.1,sr_legacy
171690,"Apples, dehydrated (low moisture), sulfured, stewed",74.0,0.3,19.9,0.1,sr_legacy
171691,"Apples, dried, sulfured, uncooked",243.0,0.9,65.9,0.3,sr_legacy
171692,"Apples, dried, sulfured, stewed, without added sugar",57.0,0.2,15.3,0.1,sr_legacy
171693,"Apples, dried, sulfured, stewed, with added sugar",83.0,0.2,20.7,0.1,sr_legacy
171694,"Apples, frozen, unsweetened, unheated (Includes foods for USDA's Food Distribution Program)",48.0,0.3,12.3,0.3,sr_legacy
171695,"Applesauce, canned, unsweetened, without added ascorbic acid (Includes foods for USDA's Food Distribution Program)",42.0,0.2,11.3,0.1,sr_legacy
171696,"Applesauce, canned, sweetened, without salt",68.0,0.2,17.5,0.2,sr_legacy
171697,"Apricots, raw",48.0,1.4,11.1,0.4,sr_legacy
171698,"Apricots, canned, water pack, with skin, solids and liquids",27.0,0.7,6.4,0.2,sr_legacy
171699,"Apricots, canned, heavy syrup pack, with skin, solids and liquids",83.0,0.5,21.5,0.1,sr_legacy
171700,"Apricots, canned, heavy syrup pack, without skin, solids and liquids",83.0,0.5,21.4,0.1,sr_legacy
171701,"Apricots, canned, extra heavy syrup pack, without skin, solids and liquids",96.0,0.6,24.9,0.0,sr_legacy
171702,"Apricots, dehydrated (low-moisture), sulfured, uncooked",320.0,4.9,82.9,0.6,sr_legacy
171703,"Apricots, frozen, sweetened",98.0,0.7,25.1,0.1,sr_legacy
171704,"Apricot nectar, canned, with added ascorbic acid",56.0,0.2,13.6,0.5,sr_legacy
171705,"Avocados, raw, all commercial varieties",160.0,2.0,8.5,14.7,sr_legacy
171706,"Avocados, raw, California",167.0,2.0,8.6,15.4,sr_legacy
171707,"Avocados, raw, Florida",120.0,2.2,7.8,10.1,sr_legacy
171708,"Cherries, tart, dried, sweetened (Includes foods for USDA's Food Distribution Program)",333.0,1.3,80.5,0.7,sr_legacy
171709,"Blackberries, canned, heavy syrup, solids and liquids",92.0,1.3,23.1,0.1,sr_legacy
171710,"Blackberries, frozen, unsweetened",64.0,1.2,15.7,0.4,sr_legacy
171711,"Blueberries, raw",57.0,0.7,14.5,0.3,sr_legacy
171712,"Boysenberries, canned, heavy syrup",88.0,1.0,22.3,0.1,sr_legacy
171713,"Boysenberries, frozen, unsweetened",50.0,1.1,12.2,0.3,sr_legacy
171714,"Breadfruit, raw",103.0,1.1,27.1,0.2,sr_legacy
171715,"Carambola, (starfruit), raw",31.0,1.0,6.7,0.3,sr_legacy
171716,"Cherries, sour, red, canned, heavy syrup pack, solids and liquids",91.0,0.7,23.3,0.1,sr_legacy
171717,"Cherries, sour, red, canned, extra heavy syrup pack, solids and liquids",114.0,0.7,29.2,0.1,sr_legacy
171718,"Cherries, sour, red, frozen, unsweetened (Includes foods for USDA's Food Distribution Program)",46.0,0.9,11.0,0.4,sr_legacy
171719,"Cherries, sweet, raw",63.0,1.1,16.0,0.2,sr_legacy
171720,"Cherries, sweet, canned, extra heavy syrup pack, solids and liquids",102.0,0.6,26.2,0.1,sr_legacy
171721,"Crabapples, raw",76.0,0.4,19.9,0.3,sr_legacy
171722,"Cranberries, raw",46.0,0.5,12.0,0.1,sr_legacy
171723,"Cranberries, dried, sweetened (Includes foods for USDA's Food Distribution Program)",308.0,0.2,82.8,1.1,sr_legacy
171724,"Currants, zante, dried",290.0,3.4,77.0,0.2,sr_legacy
171725,"Custard-apple, (bullock's-heart), raw",101.0,1.7,25.2,0.6,sr_legacy
171726,"Dates, deglet noor",282.0,2.5,75.0,0.4,sr_legacy
171727,"Elderberries, raw",73.0,0.7,18.4,0.5,sr_legacy
171728,"Beef, Australian, imported, grass-fed,  external fat, raw",509.0,11.3,0.4,51.4,sr_legacy
171729,"Beef, Australian, imported, grass-fed, seam fat, raw",562.0,9.6,1.1,57.7,sr_legacy
171730,"Beef, Australian, imported, Wagyu, external fat, Aust. marble score 4/5, raw",596.0,6.5,0.0,63.3,sr_legacy
171731,"Beef, Australian, imported, Wagyu, seam fat, Aust. marble score 4/5, raw",594.0,6.0,0.0,63.3,sr_legacy
171732,"Beef, Australian, imported, Wagyu, loin, tenderloin steak/roast, boneless, separable lean and fat, Aust. marble score 4/5, raw",206.0,19.7,0.0,14.1,sr_legacy
171733,"Beef, Australian, imported, grass-fed, loin, top loin steak/roast, boneless, separable lean and fat, raw",199.0,19.9,0.1,13.2,sr_legacy
171734,"Beef, Australian, imported, grass-fed, loin, top sirloin cap-off steak/roast, boneless, separable lean only, raw",122.0,21.9,0.0,3.9,sr_legacy
171735,"Beef, Australian, imported, grass-fed, rib, ribeye steak/roast lip-on, boneless, separable lean only, raw",160.0,21.5,0.0,8.2,sr_legacy
171736,"Beef, Australian, imported, Wagyu, loin, top loin steak/roast, boneless, separable lean only, Aust. marble score 9, raw",331.0,16.9,0.1,29.1,sr_legacy
171737,"Beef, Australian, imported, Wagyu, rib, small end rib steak/roast, boneless, separable lean only, Aust. marble score 4/5, raw",234.0,20.4,0.0,16.9,sr_legacy
171738,"Beef, Australian, imported, Wagyu, rib, small end rib steak/roast, boneless, separable lean only, Aust. marble score 9, raw",330.0,17.6,0.5,28.6,sr_legacy
171739,"Beef, Australian, imported, grass-fed, loin, top sirloin cap-off steak/roast, boneless, separable lean and fat, raw",127.0,21.8,0.0,4.5,sr_legacy
171740,"Beef, Australian, imported, Wagyu, rib, small end rib steak/roast, boneless, separable lean and fat, Aust. marble score 4/5, raw",317.0,17.1,0.0,27.6,sr_legacy
171741,"Beef, Australian, imported, Wagyu, rib, small end rib steak/roast, boneless, separable lean and fat, Aust. marble score 9, raw",404.0,14.5,0.3,38.3,sr_legacy
171742,"Beef, Australian, imported, Wagyu, loin, tenderloin steak/roast, boneless, separable lean and fat, Aust. marble score 9, raw",248.0,18.5,0.6,19.1,sr_legacy
171743,"Beef, round, top round steak, boneless, separable lean and fat, trimmed to 0"""" fat, all grades, raw",124.0,23.5,0.0,3.3,sr_legacy
171744,"Beef, round, top round roast, boneless, separable lean and fat, trimmed to 0"""" fat, select, raw",121.0,23.4,0.0,3.0,sr_legacy
171745,"Beef, round, eye of round roast, boneless, separable lean and fat, trimmed to 0"""" fat, all grades, raw",124.0,23.3,0.0,3.4,sr_legacy
171746,"Beef, round, eye of round roast, boneless, separable lean and fat, trimmed to 0"""" fat, choice, raw",127.0,23.3,0.0,3.7,sr_legacy
171747,"Beef, round, eye of round roast, boneless, separable lean and fat, trimmed to 0"""" fat, select, raw",120.0,23.3,0.0,3.0,sr_legacy
171748,"Beef, loin, tenderloin roast, boneless, separable lean and fat, trimmed to 0"""" fat, choice, raw",153.0,21.5,0.0,7.4,sr_legacy
171749,"Beef, loin, tenderloin roast, boneless, separable lean and fat, trimmed to 0"""" fat, select, raw",144.0,21.9,0.0,6.2,sr_legacy
171750,"Beef, loin, top loin steak, boneless, lip off, separable lean and fat, trimmed to 0"""" fat, all grades, raw",163.0,22.4,0.0,8.2,sr_legacy
171751,"Beef, loin, top loin steak, boneless, lip off, separable lean and fat, trimmed to 0"""" fat, choice, raw",171.0,22.2,0.0,9.2,sr_legacy
171752,"Beef, loin, top loin steak, boneless, lip off, separable lean and fat, trimmed to 0"""" fat, select, raw",151.0,22.8,0.0,6.7,sr_legacy
171753,"Beef, loin, tenderloin roast, boneless, separable lean and fat, trimmed to 0"""" fat, choice, cooked, roasted",188.0,27.3,0.0,8.8,sr_legacy
171754,"Beef, loin, tenderloin roast, boneless, separable lean and fat, trimmed to 0"""" fat, select, cooked, roasted",174.0,27.4,0.0,7.1,sr_legacy
171755,"Beef, round, top round roast, boneless, separable lean and fat, trimmed to 0"""" fat, all grades, cooked, roasted",160.0,29.9,0.0,4.5,sr_legacy
171756,"Beef, round, top round roast, boneless, separable lean and fat, trimmed to 0"""" fat, choice, cooked, roasted",163.0,30.1,0.0,4.8,sr_legacy
171757,"Beef, round, top round steak, boneless, separable lean only, trimmed to 0"""" fat, all grades, raw",121.0,23.6,0.0,2.9,sr_legacy
171758,"Beef, round, top round steak, boneless, separable lean only, trimmed to 0"""" fat, choice, raw",124.0,23.6,0.0,3.3,sr_legacy
171759,"Beef, round, top round steak, boneless, separable lean only, trimmed to 0"""" fat, select, raw",116.0,23.6,0.0,2.5,sr_legacy
171760,"Beef, round, top round roast, boneless, separable lean only, trimmed to 0"""" fat, all grades, raw",121.0,23.6,0.0,2.9,sr_legacy
171761,"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"""" fat, select, raw",116.0,23.4,0.0,2.5,sr_legacy
171762,"Beef, round, eye of round steak, boneless, separable lean only, trimmed to 0"""" fat, all grades, raw",121.0,23.4,0.0,3.0,sr_legacy
171763,"Beef, round, eye of round steak, boneless, separable lean only, trimmed to 0"""" fat, choice, raw",124.0,23.4,0.0,3.4,sr_legacy
171764,"Beef, round, eye of round steak, boneless, separable lean only, trimmed to 0"""" fat, select, raw",116.0,23.4,0.0,2.5,sr_legacy
171765,"Beef, loin, tenderloin roast, boneless, separable lean only, trimmed to 0"""" fat, all grades, raw",139.0,21.9,0.0,5.7,sr_legacy
171766,"Beef, loin, top loin steak, boneless, lip off, separable lean only, trimmed to 0"""" fat, select, raw",135.0,23.3,0.0,4.7,sr_legacy
171767,"Beef, loin, tenderloin steak, boneless, separable lean only, trimmed to 0"""" fat, all grades, raw",139.0,21.9,0.0,5.7,sr_legacy
171768,"Beef, loin, tenderloin steak, boneless, separable lean only, trimmed to 0"""" fat, choice, raw",143.0,21.8,0.0,6.2,sr_legacy
171769,"Beef, loin, tenderloin steak, boneless, separable lean only, trimmed to 0"""" fat, select, raw",135.0,22.2,0.0,5.1,sr_legacy
171770,"Beef, round, top round roast, boneless, separable lean only, trimmed to 0"""" fat, choice, cooked, roasted",158.0,30.2,0.1,4.1,sr_legacy
171771,"Beef, round, top round roast, boneless, separable lean only, trimmed to 0"""" fat, select, cooked, roasted",150.0,29.8,0.0,3.4,sr_legacy
171772,"Beef, round, eye of round steak, boneless, separable lean only, trimmed to 0"""" fat, all grades, cooked, grilled",155.0,29.9,0.0,3.9,sr_legacy
171773,"Beef, round, eye of round steak, boneless, separable lean only, trimmed to 0"""" fat, choice, cooked, grilled",158.0,29.9,0.0,4.3,sr_legacy
171774,"Beef, loin, top loin steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"""" fat, select, raw",191.0,21.5,0.0,11.7,sr_legacy
171775,"Beef, loin, top loin steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"""" fat, all grades, raw",199.0,21.3,0.0,12.7,sr_legacy
171776,"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 0"""" fat, select, raw",133.0,22.0,0.0,5.0,sr_legacy
171777,"Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 0"""" fat, select, raw",157.0,21.2,0.0,8.0,sr_legacy
171778,"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 1/8"""" fat, select, cooked",167.0,27.5,0.0,6.4,sr_legacy
171779,"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 1/8"""" fat, select, raw",130.0,22.4,0.0,4.5,sr_legacy
171780,"Beef, chuck, clod roast, separable lean only, trimmed to 1/4"""" fat, all grades, cooked, roasted",173.0,26.4,0.0,6.8,sr_legacy
171781,"Beef, shoulder steak, boneless, separable lean only, trimmed to 0"""" fat, all grades, cooked, grilled",175.0,28.6,0.0,5.8,sr_legacy
171782,"Beef, chuck, clod steak, separable lean only, trimmed to 1/4"""" fat, all grades, cooked, braised",189.0,29.3,0.0,7.0,sr_legacy
171783,"Beef, chuck, mock tender steak, separable lean and fat, trimmed to 0"""" fat, USDA choice, cooked, broiled",161.0,25.7,0.0,5.7,sr_legacy
171784,"Beef, chuck, clod roast, separable lean and fat, trimmed to 0"""" fat, select, cooked, roasted",196.0,27.3,0.0,8.8,sr_legacy
171785,"Beef, shoulder steak, boneless, separable lean and fat, trimmed to 0"""" fat, choice, cooked, grilled",186.0,28.2,0.0,7.3,sr_legacy
171786,"Beef, shoulder steak, boneless, separable lean and fat, trimmed to 0"""" fat, select, cooked, grilled",177.0,28.4,0.0,6.1,sr_legacy
171787,"Beef, plate, inside skirt steak, separable lean and fat, trimmed to 0"""" fat, all grades, cooked, broiled",220.0,26.1,0.0,12.1,sr_legacy
171788,"Beef, plate, outside skirt steak, separable lean and fat, trimmed to 0"""" fat, all grades, cooked, broiled",255.0,23.5,0.0,17.1,sr_legacy
171789,"Beef, shoulder steak, boneless, separable lean and fat, trimmed to 0"""" fat, all grades, cooked, grilled",182.0,28.3,0.0,6.8,sr_legacy
171790,"Beef, ground, 95% lean meat / 5% fat, raw",137.0,21.4,0.0,5.0,sr_legacy
171791,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, broiled",174.0,26.3,0.0,6.8,sr_legacy
171792,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, pan-broiled",164.0,25.8,0.0,5.9,sr_legacy
171793,"Beef, ground, 90% lean meat / 10% fat, patty, cooked, pan-broiled",204.0,25.2,0.0,10.7,sr_legacy
171794,"Beef, ground, 90% lean meat / 10% fat, crumbles, cooked, pan-browned",230.0,28.4,0.0,12.0,sr_legacy
171795,"Beef, ground, 90% lean meat / 10% fat, loaf, cooked, baked",214.0,26.6,0.0,11.1,sr_legacy
171796,"Beef, ground, 85% lean meat / 15% fat, raw (Includes foods for USDA's Food Distribution Program)",215.0,18.6,0.0,15.0,sr_legacy
171797,"Beef, ground, 80% lean meat / 20% fat, patty, cooked, broiled",270.0,25.8,0.0,17.8,sr_legacy
171798,"Beef, ground, 80% lean meat / 20% fat, patty, cooked, pan-broiled",246.0,24.0,0.0,15.9,sr_legacy
171799,"Beef, ground, 80% lean meat / 20% fat, crumbles, cooked, pan-browned",272.0,27.0,0.0,17.4,sr_legacy
171800,"Beef, ground, 80% lean meat / 20% fat, loaf, cooked, baked",254.0,25.3,0.0,16.2,sr_legacy
171801,"Beef, ground, 75% lean meat / 25% fat, loaf, cooked, baked",254.0,24.6,0.0,16.5,sr_legacy
171802,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 1/8"""" fat, select, raw",134.0,22.5,0.0,4.2,sr_legacy
171803,"Beef, tenderloin, steak, separable lean only, trimmed to 1/8"""" fat, select, raw",148.0,22.1,0.0,5.9,sr_legacy
171804,"Beef, top sirloin, steak, separable lean only, trimmed to 1/8"""" fat, select, raw",127.0,22.3,0.0,3.5,sr_legacy
171805,"Beef, short loin, top loin, steak, separable lean only, trimmed to 1/8"""" fat, select, cooked, grilled",177.0,29.4,0.0,5.7,sr_legacy
171806,"Beef, round, bottom round , roast, separable lean only, trimmed to 1/8"""" fat, select, cooked, roasted",164.0,28.4,0.0,4.7,sr_legacy
171807,"Beef, round, eye of round, roast, separable lean only, trimmed to 1/8"""" fat, select, cooked, roasted",163.0,29.6,0.0,4.1,sr_legacy
171808,"Beef, round, top round, steak, separable lean only, trimmed to 1/8"""" fat, select, cooked, broiled",177.0,31.6,0.0,4.7,sr_legacy
171809,"Beef, round, eye of round, roast, separable lean only, trimmed to 1/8"""" fat, all grades, cooked, roasted",169.0,29.7,0.0,4.7,sr_legacy
171810,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 1/8"""" fat, all grades, raw",141.0,22.3,0.0,5.0,sr_legacy
171811,"Beef, tenderloin, steak, separable lean only, trimmed to 1/8"""" fat, all grades, cooked, broiled",200.0,29.0,0.0,8.4,sr_legacy
171812,"Beef, tenderloin, steak, separable lean only, trimmed to 1/8"""" fat, all grades, raw",153.0,22.1,0.0,6.5,sr_legacy
171813,"Beef, short loin, top loin, steak, separable lean only, trimmed to 1/8"""" fat, all grades, cooked, broiled",189.0,29.3,0.0,7.1,sr_legacy
171814,"Beef, short loin, top loin steak, separable lean only, trimmed to 1/8"""" fat, all grades, raw",138.0,22.9,0.0,5.2,sr_legacy
171815,"Beef, round, top round, steak, separable lean only, trimmed to 1/8"""" fat, all grades, cooked, broiled",185.0,31.8,0.0,5.5,sr_legacy
171816,"Beef, round, top round, steak, separable lean only, trimmed to 1/8"""" fat, all grades, raw",135.0,22.9,0.0,4.1,sr_legacy
171817,"Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"""" fat, choice, cooked, braised",224.0,34.7,0.0,8.4,sr_legacy
171818,"Beef, brisket, flat half, separable lean only, trimmed to 1/8"""" fat, choice, cooked, braised",203.0,33.1,0.0,6.8,sr_legacy
171819,"Beef, round, eye of round, roast, separable lean only, trimmed to 1/8"""" fat, choice, raw",128.0,22.9,0.0,3.4,sr_legacy
171820,"Beef, round, top round, steak, separable lean only, trimmed to 1/8"""" fat, choice, raw",140.0,22.7,0.0,4.8,sr_legacy
171821,"Soup, wonton, Chinese restaurant",32.0,2.1,5.3,0.3,sr_legacy
171822,"Soup, ramen noodle, dry, any flavor, reduced fat, reduced sodium",350.0,10.9,71.0,2.5,sr_legacy
171823,"Sauce, duck, ready-to-serve",245.0,0.4,60.7,0.1,sr_legacy
171824,"Sauce, salsa, verde, ready-to-serve",38.0,1.1,6.4,0.9,sr_legacy
171825,"Sauce, steak, tomato based",95.0,1.3,22.0,0.2,sr_legacy
171826,"Sauce, tartar, ready-to-serve",211.0,1.0,13.3,16.7,sr_legacy
171827,"Sauce, barbecue, SWEET BABY RAY'S, original",192.0,0.9,46.1,0.4,sr_legacy
171828,"Sauce, barbecue, BULL'S-EYE, original",170.0,0.9,40.0,0.7,sr_legacy
171829,"Sauce, barbecue, KC MASTERPIECE, original",160.0,1.0,37.9,0.5,sr_legacy
171830,"Sauce, barbecue, OPEN PIT, original",132.0,0.4,29.4,1.4,sr_legacy
171831,"Wasabi",292.0,2.2,46.1,10.9,sr_legacy
171832,"Dip, bean, original flavor",119.0,5.4,15.9,3.7,sr_legacy
171833,"Sauce, horseradish",503.0,1.1,10.1,50.9,sr_legacy
171834,"Dip, FRITO'S, bean, original flavor",119.0,5.4,15.9,3.7,sr_legacy
171835,"Cookie, vanilla with caramel, coconut, and chocolate coating",489.0,3.5,64.1,25.8,sr_legacy
171836,"Cookie, with peanut butter filling, chocolate-coated",562.0,8.1,52.9,35.3,sr_legacy
171837,"Cookies, animal, with frosting or icing",509.0,3.0,70.1,24.1,sr_legacy
171838,"Crackers, multigrain",482.0,7.1,67.6,20.4,sr_legacy
171839,"Cake, snack cakes, not chocolate, with icing or filling, low-fat, with added fiber",412.0,3.7,74.3,11.1,sr_legacy
171840,"Cookies, brownies, commercially prepared, reduced fat, with added fiber",345.0,2.8,61.6,9.7,sr_legacy
171841,"Cookies, chocolate sandwich, with creme filling, reduced fat",436.0,2.9,76.2,13.2,sr_legacy
171842,"Cookies, oatmeal sandwich, with creme filling",398.0,2.6,55.6,18.3,sr_legacy
171843,"Cookies, peanut butter, commercially prepared, sugar free",523.0,10.3,50.5,31.0,sr_legacy
171844,"Bread, chapati or roti, plain, commercially prepared",297.0,11.3,46.4,7.5,sr_legacy
